timestamp,accel_x,accel_y,accel_z,magnitude,status
23:13:46,0.5291,-0.5338,0.7429,0.0065,Rest
23:13:48,0.4291,-0.361,0.7009,0.0038,Rest
23:13:50,0.4677,-0.4058,0.6734,0.0032,Rest
23:13:52,0.5151,-0.346,0.6868,0.0045,Rest
23:13:54,0.5187,-0.4471,0.6457,0.0039,Rest
23:13:56,0.5289,-0.3163,0.7083,0.0038,Rest
23:13:58,0.4771,-0.4088,0.7254,0.0039,Rest
23:14:00,0.5021,-0.4011,0.7003,0.0057,Rest
23:14:02,0.519,-0.3835,0.696,0.0049,Rest
23:14:04,0.4777,-0.5116,0.6633,0.0054,Rest
23:14:06,0.4963,-0.4648,0.671,0.0041,Rest
23:14:08,0.4382,-0.4655,0.6757,0.0074,Rest
23:14:10,0.4759,-0.4367,0.6877,0.0047,Rest
23:14:12,0.4446,-0.3652,0.6499,0.0027,Rest
23:14:14,0.4582,-0.3901,0.5947,0.0037,Rest
23:14:16,0.4516,-0.29,0.7014,0.0061,Rest
23:14:18,0.5763,-0.4448,0.7675,0.0031,Rest
23:14:20,0.5389,-0.3683,0.7611,0.0062,Rest
23:14:22,0.5492,-0.3442,0.7344,0.0039,Rest
23:14:24,0.5116,-0.4555,0.7287,0.0057,Rest
23:14:26,0.486,-0.4161,0.6978,0.0059,Rest
23:14:28,0.519,-0.3841,0.7637,0.0054,Rest
23:14:30,0.5315,-0.3329,0.7266,0.0048,Rest
23:14:32,0.528,-0.4924,0.6905,0.0042,Rest
23:14:34,0.4644,-0.4697,0.7689,0.0052,Rest
23:14:36,0.5088,-0.3514,0.7618,0.0047,Rest
23:14:38,0.4738,-0.4572,0.676,0.0061,Rest
23:14:40,0.5524,-0.3466,0.7422,0.0057,Rest
23:14:42,0.4869,-0.3717,0.6265,0.0052,Rest
23:14:44,0.5068,-0.3553,0.6956,0.0052,Rest
23:14:46,0.5685,-0.4688,0.7376,0.0042,Rest
23:14:48,0.5753,-0.469,0.7242,0.0036,Rest
23:14:50,0.5201,-0.3521,0.623,0.0048,Rest
23:14:52,0.5819,-0.3948,0.627,0.0045,Rest
23:14:54,0.4324,-0.4429,0.6642,0.0042,Rest
23:14:56,0.4699,-0.3597,0.7021,0.0054,Rest
23:14:58,0.4508,-0.306,0.7199,0.0051,Rest
23:15:00,0.4805,-0.4258,0.6552,0.006,Rest
23:15:02,0.5671,-0.5203,0.6607,0.0038,Rest
23:15:04,0.48,-0.3357,0.6969,0.0048,Rest
23:15:06,0.6064,-0.3436,0.6411,0.0043,Rest
23:15:08,0.5592,-0.443,0.7415,0.0041,Rest
23:15:10,0.4323,-0.2367,0.7001,0.0043,Rest
23:15:12,0.4841,-0.423,0.6703,0.0047,Rest
23:15:14,0.5494,-0.3604,0.6773,0.0061,Rest
23:15:16,0.5644,-0.3489,0.7979,0.0049,Rest
23:15:18,0.5017,-0.2888,0.74,0.0073,Rest
23:15:20,0.5061,-0.2999,0.7316,0.0049,Rest
23:15:22,0.4621,-0.3802,0.758,0.0049,Rest
23:15:24,0.4379,-0.3335,0.671,0.0061,Rest
23:15:26,0.4887,-0.391,0.7153,0.0035,Rest
23:15:28,0.4991,-0.4878,0.6466,0.0049,Rest
23:15:30,0.5955,-0.3838,0.7618,0.0045,Rest
23:15:32,0.5325,-0.3467,0.801,0.0052,Rest
23:15:34,0.4635,-0.4823,0.6935,0.0061,Rest
23:15:36,0.5651,-0.4057,0.774,0.0035,Rest
23:15:38,0.4004,-0.3743,0.6456,0.0044,Rest
23:15:40,0.4478,-0.4071,0.7458,0.0051,Rest
23:15:42,0.4661,-0.4456,0.7228,0.0061,Rest
23:15:44,0.5813,-0.386,0.7287,0.0051,Rest
23:15:46,0.4805,-0.3885,0.6874,0.005,Rest
23:15:48,0.5306,-0.407,0.7227,0.0054,Rest
23:15:50,0.4712,-0.3827,0.7611,0.0049,Rest
23:15:52,0.5234,-0.4378,0.7775,0.0044,Rest
23:15:54,0.4907,-0.5185,0.6864,0.0057,Rest
23:15:56,0.5,-0.4042,0.7159,0.0044,Rest
23:15:58,0.5263,-0.3603,0.7172,0.0046,Rest
23:16:00,0.494,-0.4149,0.6482,0.0032,Rest
23:16:02,0.5273,-0.398,0.7198,0.0045,Rest
23:16:04,0.4795,-0.3289,0.7201,0.0034,Rest
23:16:06,0.5194,-0.322,0.6742,0.0059,Rest
23:16:08,0.5404,-0.3681,0.6933,0.0042,Rest
23:16:10,0.4583,-0.4537,0.6119,0.006,Rest
23:16:12,0.5184,-0.4126,0.7187,0.0045,Rest
23:16:14,0.4337,-0.3755,0.7439,0.007,Rest
23:16:16,0.4219,-0.3292,0.6617,0.0051,Rest
23:16:18,0.4401,-0.55,0.672,0.0044,Rest
23:16:20,0.5512,-0.338,0.7014,0.0042,Rest
23:16:22,0.4701,-0.4713,0.6816,0.0038,Rest
23:16:24,0.4981,-0.4584,0.7141,0.0031,Rest
23:16:26,0.5432,-0.3904,0.7436,0.0052,Rest
23:16:28,0.516,-0.4925,0.5881,0.005,Rest
23:16:30,0.5456,-0.5218,0.7552,0.0028,Rest
23:16:32,0.5218,-0.3373,0.7255,0.0052,Rest
23:16:34,0.4109,-0.4355,0.6715,0.0045,Rest
23:16:36,0.5087,-0.3726,0.7773,0.0054,Rest
23:16:38,0.4646,-0.4109,0.7355,0.0035,Rest
23:16:40,0.4715,-0.4561,0.6844,0.0032,Rest
23:16:42,0.4486,-0.374,0.7508,0.0055,Rest
23:16:44,0.4473,-0.3254,0.7112,0.0076,Rest
23:16:46,0.4243,-0.3405,0.6553,0.0046,Rest
23:16:48,0.4666,-0.4205,0.6884,0.0037,Rest
23:16:50,0.5035,-0.391,0.6237,0.0046,Rest
23:16:52,0.4273,-0.4143,0.7005,0.0037,Rest
23:16:54,0.554,-0.4465,0.6997,0.0042,Rest
23:16:56,0.5154,-0.4044,0.7633,0.005,Rest
23:16:58,0.5704,-0.4328,0.7257,0.0055,Rest
23:17:00,0.5453,-0.3742,0.6499,0.0045,Rest
23:17:02,0.5223,-0.5095,0.6234,0.0053,Rest
23:17:04,0.5323,-0.418,0.7694,0.004,Rest
23:17:06,0.4783,-0.3777,0.6733,0.0049,Rest
23:17:08,0.4291,-0.4077,0.6778,0.005,Rest
23:17:10,0.4876,-0.3332,0.7353,0.0074,Rest
23:17:12,0.4513,-0.423,0.6252,0.0027,Rest
23:17:14,0.5033,-0.3183,0.7365,0.0055,Rest
23:17:16,0.4427,-0.3745,0.6701,0.0042,Rest
23:17:18,0.5049,-0.4044,0.629,0.0052,Rest
23:17:20,0.5288,-0.4247,0.6936,0.005,Rest
23:17:22,0.5089,-0.4353,0.7657,0.0064,Rest
23:17:24,0.3875,-0.4449,0.6508,0.0061,Rest
23:17:26,0.5953,-0.4082,0.7036,0.0059,Rest
23:17:28,0.4465,-0.3327,0.6576,0.0045,Rest
23:17:30,0.5269,-0.368,0.692,0.0049,Rest
23:17:32,0.4818,-0.4809,0.6951,0.0071,Rest
23:17:34,0.4792,-0.4732,0.6671,0.0056,Rest
23:17:36,0.503,-0.3833,0.6444,0.0068,Rest
23:17:38,0.5128,-0.397,0.6877,0.0064,Rest
23:17:40,0.5105,-0.439,0.6853,0.0057,Rest
23:17:42,0.4533,-0.3572,0.727,0.0051,Rest
23:17:44,0.536,-0.3952,0.6556,0.0062,Rest
23:17:46,0.4757,-0.3969,0.7259,0.0054,Rest
23:17:48,0.5362,-0.4247,0.6707,0.0056,Rest
23:17:50,0.432,-0.3548,0.7446,0.005,Rest
23:17:52,0.4735,-0.3754,0.7801,0.0032,Rest
23:17:54,0.4971,-0.4455,0.7177,0.0057,Rest
23:17:56,0.5104,-0.438,0.6889,0.0031,Rest
23:17:58,0.5977,-0.3426,0.6664,0.0048,Rest
23:18:00,0.5079,-0.4234,0.7301,0.0069,Rest
23:18:02,0.506,-0.352,0.7564,0.0034,Rest
23:18:04,0.5837,-0.3703,0.7414,0.0066,Rest
23:18:06,0.4671,-0.4025,0.7555,0.0043,Rest
23:18:08,0.4354,-0.4573,0.6303,0.0059,Rest
23:18:10,0.4727,-0.3708,0.7578,0.0046,Rest
23:18:12,0.4764,-0.3491,0.7737,0.0044,Rest
23:18:14,0.478,-0.555,0.8003,0.0029,Rest
23:18:16,0.5029,-0.3367,0.6823,0.0049,Rest
23:18:18,0.4969,-0.3761,0.7222,0.0057,Rest
23:18:20,0.4498,-0.2935,0.7479,0.0064,Rest
23:18:22,0.4858,-0.4599,0.6886,0.0048,Rest
23:18:24,0.4824,-0.2764,0.8102,0.0054,Rest
23:18:26,0.5214,-0.4435,0.7347,0.0044,Rest
23:18:28,0.5171,-0.4432,0.7113,0.0039,Rest
23:18:30,0.5882,-0.3298,0.756,0.004,Rest
23:18:32,0.4846,-0.4064,0.7576,0.0061,Rest
23:18:34,0.4915,-0.4497,0.679,0.007,Rest
23:18:36,0.4887,-0.408,0.6225,0.0043,Rest
23:18:38,0.4902,-0.3929,0.6805,0.0055,Rest
23:18:40,0.5433,-0.4515,0.6801,0.0066,Rest
23:18:42,0.4108,-0.3965,0.7162,0.0044,Rest
23:18:44,0.5073,-0.3922,0.7281,0.0047,Rest
23:18:46,0.514,-0.3971,0.6885,0.0039,Rest
23:18:48,0.5398,-0.4615,0.7132,0.0039,Rest
23:18:50,0.5516,-0.3696,0.6988,0.0053,Rest
23:18:52,0.4234,-0.436,0.6212,0.0052,Rest
23:18:54,0.5638,-0.4445,0.6888,0.0041,Rest
23:18:56,0.4723,-0.4152,0.7625,0.0059,Rest
23:18:58,0.5829,-0.3218,0.6872,0.0057,Rest
23:19:00,0.5502,-0.4838,0.6579,0.0051,Rest
23:19:02,0.4929,-0.3803,0.5426,0.0041,Rest
23:19:04,0.476,-0.4255,0.6178,0.0074,Rest
23:19:06,0.5419,-0.381,0.7413,0.0067,Rest
23:19:08,0.5282,-0.3904,0.713,0.0054,Rest
23:19:10,0.6009,-0.458,0.7268,0.0064,Rest
23:19:12,0.6253,-0.4642,0.6944,0.0039,Rest
23:19:14,0.4781,-0.4585,0.7821,0.003,Rest
23:19:16,0.4304,-0.3693,0.6165,0.0043,Rest
23:19:18,0.4819,-0.3832,0.7035,0.0056,Rest
23:19:20,0.52,-0.3669,0.6435,0.0064,Rest
23:19:22,0.4663,-0.522,0.6799,0.0056,Rest
23:19:24,0.5087,-0.4531,0.7477,0.0042,Rest
23:19:26,0.4533,-0.4054,0.6999,0.0066,Rest
23:19:28,0.4953,-0.392,0.7224,0.0053,Rest
23:19:30,0.4743,-0.368,0.7088,0.0044,Rest
23:19:32,0.4788,-0.4456,0.6461,0.0048,Rest
23:19:34,0.4804,-0.4434,0.6984,0.0052,Rest
23:19:36,0.5067,-0.4234,0.746,0.0053,Rest
23:19:38,0.3916,-0.4188,0.7697,0.0065,Rest
23:19:40,0.4184,-0.4571,0.8135,0.0068,Rest
23:19:42,0.6039,-0.415,0.6425,0.0046,Rest
23:19:44,0.5495,-0.3289,0.6229,0.0045,Rest
23:19:46,0.4864,-0.446,0.7101,0.0057,Rest
23:19:48,0.3955,-0.4053,0.6502,0.0026,Rest
23:19:50,0.5264,-0.3864,0.6882,0.0037,Rest
23:19:52,0.4966,-0.3844,0.6902,0.0044,Rest
23:19:54,0.5273,-0.3959,0.6326,0.0049,Rest
23:19:56,0.5127,-0.2369,0.7857,0.004,Rest
23:19:58,0.4492,-0.4071,0.7027,0.0041,Rest
23:20:00,0.3776,-0.5221,0.6397,0.0047,Rest
23:20:02,0.4018,-0.4048,0.7274,0.0058,Rest
23:20:04,0.4701,-0.4201,0.7136,0.0059,Rest
23:20:06,0.4955,-0.375,0.6622,0.0045,Rest
23:20:08,0.5242,-0.417,0.7104,0.0053,Rest
23:20:10,0.4476,-0.3979,0.7157,0.0051,Rest
23:20:12,0.5376,-0.4778,0.7539,0.0058,Rest
23:20:14,0.4038,-0.4024,0.7534,0.0054,Rest
23:20:16,0.5034,-0.3198,0.6879,0.0046,Rest
23:20:18,0.5669,-0.4331,0.7196,0.0042,Rest
23:20:20,0.5238,-0.4042,0.6699,0.0056,Rest
23:20:22,0.4074,-0.362,0.7057,0.0053,Rest
23:20:24,0.3379,-0.334,0.6466,0.0044,Rest
23:20:26,0.5155,-0.4144,0.7478,0.0041,Rest
23:20:28,0.4456,-0.3756,0.6928,0.0052,Rest
23:20:30,0.4774,-0.3801,0.7003,0.0054,Rest
23:20:32,0.4854,-0.3643,0.6584,0.0054,Rest
23:20:34,0.4535,-0.2792,0.7336,0.0063,Rest
23:20:36,0.4964,-0.4308,0.6715,0.0056,Rest
23:20:38,0.4482,-0.4168,0.7583,0.0036,Rest
23:20:40,0.524,-0.4287,0.673,0.0043,Rest
23:20:42,0.4958,-0.3757,0.7174,0.0031,Rest
23:20:44,0.5225,-0.4277,0.7036,0.0056,Rest
23:20:46,0.5841,-0.3443,0.8221,0.0035,Rest
23:20:48,0.4285,-0.4299,0.6577,0.0036,Rest
23:20:50,0.481,-0.3993,0.7015,0.0063,Rest
23:20:52,0.4659,-0.3699,0.6824,0.0061,Rest
23:20:54,0.524,-0.3951,0.7007,0.0041,Rest
23:20:56,0.4807,-0.3274,0.694,0.0057,Rest
23:20:58,0.386,-0.4257,0.6547,0.0049,Rest
23:21:00,0.5566,-0.3817,0.6793,0.008,Rest
23:21:02,0.5288,-0.3961,0.7472,0.0074,Rest
23:21:04,0.5312,-0.4448,0.6231,0.0078,Rest
23:21:06,0.4973,-0.4696,0.6892,0.0092,Rest
23:21:08,0.5002,-0.4773,0.7844,0.0081,Rest
23:21:10,0.4967,-0.3581,0.7416,0.0088,Rest
23:21:12,0.508,-0.3318,0.6996,0.0075,Rest
23:21:14,0.5049,-0.3038,0.6929,0.0083,Rest
23:21:16,0.4778,-0.4032,0.5997,0.0068,Rest
23:21:18,0.5255,-0.3409,0.7354,0.0086,Rest
23:21:20,0.5076,-0.3307,0.6852,0.009,Rest
23:21:22,0.5036,-0.4212,0.6807,0.0089,Rest
23:21:24,0.448,-0.4413,0.6311,0.008,Rest
23:21:26,0.4878,-0.5278,0.6401,0.0082,Rest
23:21:28,0.4047,-0.4197,0.7245,0.0092,Rest
23:21:30,0.5397,-0.3531,0.6696,0.0077,Rest
23:21:32,0.5656,-0.3896,0.6619,0.0056,Rest
23:21:34,0.4917,-0.3928,0.6608,0.0081,Rest
23:21:36,0.5499,-0.4041,0.6881,0.0083,Rest
23:21:38,0.4576,-0.4477,0.6649,0.008,Rest
23:21:40,0.5747,-0.3577,0.7314,0.0072,Rest
23:21:42,0.5209,-0.4092,0.7498,0.0075,Rest
23:21:44,0.5127,-0.3645,0.678,0.0066,Rest
23:21:46,0.5741,-0.3933,0.7031,0.0088,Rest
23:21:48,0.4599,-0.3634,0.6823,0.0089,Rest
23:21:50,0.5637,-0.3485,0.8227,0.0068,Rest
23:21:52,0.5087,-0.3934,0.6949,0.0088,Rest
23:21:54,0.5256,-0.4146,0.6338,0.0096,Rest
23:21:56,0.5209,-0.452,0.7126,0.0072,Rest
23:21:58,0.5258,-0.3175,0.7674,0.0076,Rest
23:22:00,0.4864,-0.4713,0.6351,0.0084,Rest
23:22:02,0.5356,-0.3475,0.7221,0.0075,Rest
23:22:04,0.4558,-0.3041,0.6234,0.0076,Rest
23:22:06,0.5078,-0.4051,0.6646,0.0087,Rest
23:22:08,0.5302,-0.4085,0.6724,0.0081,Rest
23:22:10,0.39,-0.4301,0.7121,0.0075,Rest
23:22:12,0.5706,-0.3617,0.6817,0.0096,Rest
23:22:14,0.4647,-0.5538,0.7685,0.0077,Rest
23:22:16,0.5085,-0.4719,0.7262,0.0088,Rest
23:22:18,0.4181,-0.4418,0.6894,0.0048,Rest
23:22:20,0.5848,-0.4259,0.6604,0.0076,Rest
23:22:22,0.4195,-0.3782,0.6302,0.0083,Rest
23:22:24,0.5209,-0.3072,0.6656,0.0095,Rest
23:22:26,0.3763,-0.4076,0.6466,0.007,Rest
23:22:28,0.5324,-0.375,0.6251,0.0073,Rest
23:22:30,0.4611,-0.433,0.6781,0.0065,Rest
23:22:32,0.3867,-0.4203,0.6845,0.0089,Rest
23:22:34,0.5445,-0.3863,0.7003,0.0083,Rest
23:22:36,0.4208,-0.3857,0.7441,0.0072,Rest
23:22:38,0.4826,-0.3935,0.6193,0.0083,Rest
23:22:40,0.5244,-0.3858,0.6697,0.0098,Rest
23:22:42,0.458,-0.3738,0.7192,0.0095,Rest
23:22:44,0.5478,-0.4465,0.6375,0.0094,Rest
23:22:46,0.541,-0.4108,0.7613,0.0082,Rest
23:22:48,0.4975,-0.3774,0.6833,0.0084,Rest
23:22:50,0.5527,-0.385,0.6661,0.0074,Rest
23:22:52,0.4934,-0.4289,0.6919,0.0086,Rest
23:22:54,0.5173,-0.4804,0.6967,0.0084,Rest
23:22:56,0.4926,-0.4061,0.6229,0.01,Rest
23:22:58,0.4248,-0.3222,0.7266,0.0078,Rest
23:23:00,0.3918,-0.3257,0.7055,0.0095,Rest
23:23:02,0.4659,-0.3812,0.7547,0.0079,Rest
23:23:04,0.4708,-0.4125,0.6888,0.0071,Rest
23:23:06,0.5093,-0.3782,0.5722,0.0095,Rest
23:23:08,0.5213,-0.3611,0.6392,0.0088,Rest
23:23:10,0.4791,-0.4174,0.7186,0.007,Rest
23:23:12,0.435,-0.388,0.7479,0.0084,Rest
23:23:14,0.3835,-0.3949,0.7501,0.0074,Rest
23:23:16,0.5363,-0.4079,0.7039,0.0098,Rest
23:23:18,0.5442,-0.3011,0.7278,0.0074,Rest
23:23:20,0.479,-0.4144,0.6273,0.0088,Rest
23:23:22,0.4425,-0.3204,0.7279,0.009,Rest
23:23:24,0.5291,-0.3215,0.7215,0.0095,Rest
23:23:26,0.5075,-0.4283,0.6677,0.008,Rest
23:23:28,0.5544,-0.5285,0.6855,0.008,Rest
23:23:30,0.626,-0.2756,0.7396,0.0077,Rest
23:23:32,0.4472,-0.3789,0.7778,0.0086,Rest
23:23:34,0.4925,-0.3462,0.7095,0.0083,Rest
23:23:36,0.5439,-0.4857,0.5971,0.0081,Rest
23:23:38,0.5026,-0.3927,0.7385,0.0075,Rest
23:23:40,0.5569,-0.3748,0.5596,0.0101,Rest
23:23:42,0.5402,-0.4309,0.6881,0.0076,Rest
23:23:44,0.4598,-0.4219,0.7397,0.0068,Rest
23:23:46,0.5343,-0.2998,0.6643,0.0077,Rest
23:23:48,0.5046,-0.4283,0.729,0.0096,Rest
23:23:50,0.4344,-0.4748,0.7604,0.0096,Rest
23:23:52,0.4805,-0.442,0.6746,0.0075,Rest
23:23:54,0.4365,-0.4288,0.7562,0.0073,Rest
23:23:56,0.4754,-0.3731,0.7181,0.0072,Rest
23:23:58,0.4298,-0.392,0.7734,0.0069,Rest
23:24:00,0.422,-0.4001,0.6966,0.0073,Rest
23:24:02,0.4589,-0.4617,0.5989,0.009,Rest
23:24:04,0.4539,-0.3921,0.7352,0.0079,Rest
23:24:06,0.4862,-0.3676,0.7064,0.0068,Rest
23:24:08,0.5552,-0.4156,0.6918,0.0062,Rest
23:24:10,0.5455,-0.4422,0.6582,0.0091,Rest
23:24:12,0.5075,-0.3866,0.7687,0.0083,Rest
23:24:14,0.5366,-0.4563,0.6688,0.0094,Rest
23:24:16,0.5404,-0.4765,0.691,0.0093,Rest
23:24:18,0.4666,-0.3971,0.7005,0.0089,Rest
23:24:20,0.4687,-0.3895,0.6733,0.0087,Rest
23:24:22,0.4795,-0.4239,0.6812,0.0107,Rest
23:24:24,0.5104,-0.4163,0.7219,0.007,Rest
23:24:26,0.5059,-0.4248,0.733,0.0074,Rest
23:24:28,0.5988,-0.393,0.6647,0.0081,Rest
23:24:30,0.6633,-0.3633,0.7169,0.0072,Rest
23:24:32,0.5171,-0.4354,0.7054,0.0077,Rest
23:24:34,0.5453,-0.4042,0.7128,0.0086,Rest
23:24:36,0.6074,-0.4232,0.5965,0.0073,Rest
23:24:38,0.532,-0.4169,0.6901,0.0079,Rest
23:24:40,0.4718,-0.3842,0.7627,0.0079,Rest
23:24:42,0.5258,-0.409,0.6574,0.0072,Rest
23:24:44,0.5489,-0.3673,0.7009,0.0081,Rest
23:24:46,0.4403,-0.4964,0.6482,0.0071,Rest
23:24:48,0.5887,-0.3327,0.7575,0.0068,Rest
23:24:50,0.5348,-0.3829,0.6866,0.0087,Rest
23:24:52,0.5294,-0.3595,0.7214,0.0077,Rest
23:24:54,0.4859,-0.3724,0.7517,0.0079,Rest
23:24:56,0.5119,-0.486,0.7563,0.0089,Rest
23:24:58,0.4747,-0.3611,0.694,0.0066,Rest
23:25:00,0.5378,-0.3336,0.7111,0.0069,Rest
23:25:02,0.5117,-0.4678,0.6459,0.0077,Rest
23:25:04,0.495,-0.4322,0.7701,0.0096,Rest
23:25:06,0.4876,-0.4268,0.6946,0.0081,Rest
23:25:08,0.4883,-0.3638,0.7785,0.0079,Rest
23:25:10,0.5281,-0.4368,0.7934,0.0061,Rest
23:25:12,0.4613,-0.3107,0.6852,0.0085,Rest
23:25:14,0.5362,-0.4345,0.7238,0.0079,Rest
23:25:16,0.5919,-0.4107,0.7002,0.0089,Rest
23:25:18,0.5484,-0.4445,0.7641,0.0089,Rest
23:25:20,0.5687,-0.4475,0.7228,0.0075,Rest
23:25:22,0.5097,-0.357,0.5834,0.0073,Rest
23:25:24,0.5372,-0.3711,0.6393,0.0064,Rest
23:25:26,0.4723,-0.31,0.6213,0.008,Rest
23:25:28,0.4425,-0.4538,0.742,0.0077,Rest
23:25:30,0.4913,-0.3433,0.6996,0.0096,Rest
23:25:32,0.5165,-0.3351,0.7283,0.0076,Rest
23:25:34,0.5175,-0.347,0.808,0.0081,Rest
23:25:36,0.54,-0.4481,0.6904,0.0073,Rest
23:25:38,0.4618,-0.3481,0.7065,0.0079,Rest
23:25:40,0.5431,-0.3685,0.7043,0.0085,Rest
23:25:42,0.5652,-0.2696,0.7383,0.0083,Rest
23:25:44,0.5058,-0.3567,0.6925,0.008,Rest
23:25:46,0.4582,-0.4205,0.7082,0.0076,Rest
23:25:48,0.4635,-0.3803,0.6917,0.0078,Rest
23:25:50,0.4947,-0.4388,0.6501,0.0071,Rest
23:25:52,0.5332,-0.3858,0.7353,0.0083,Rest
23:25:54,0.4275,-0.4531,0.7322,0.0078,Rest
23:25:56,0.4732,-0.4379,0.6612,0.0085,Rest
23:25:58,0.4964,-0.438,0.7374,0.0069,Rest
23:26:00,0.4118,-0.4036,0.6741,0.0077,Rest
23:26:02,0.4989,-0.4134,0.6863,0.0075,Rest
23:26:04,0.5093,-0.4885,0.7202,0.0074,Rest
23:26:06,0.5163,-0.3195,0.6857,0.0084,Rest
23:26:08,0.5459,-0.3034,0.7089,0.0085,Rest
23:26:10,0.5326,-0.3684,0.8128,0.0087,Rest
23:26:12,0.5688,-0.3899,0.7288,0.0077,Rest
23:26:14,0.4878,-0.2851,0.7385,0.008,Rest
23:26:16,0.5407,-0.4607,0.7542,0.0076,Rest
23:26:18,0.5493,-0.348,0.648,0.0072,Rest
23:26:20,0.5789,-0.4774,0.705,0.0052,Rest
23:26:22,0.5073,-0.3134,0.7381,0.0081,Rest
23:26:24,0.429,-0.4211,0.757,0.0083,Rest
23:26:26,0.4333,-0.3862,0.761,0.0079,Rest
23:26:28,0.4131,-0.4414,0.743,0.007,Rest
23:26:30,0.4908,-0.4149,0.6534,0.0077,Rest
23:26:32,0.5655,-0.2981,0.6551,0.0067,Rest
23:26:34,0.5166,-0.3523,0.7092,0.0092,Rest
23:26:36,0.5213,-0.422,0.8206,0.0069,Rest
23:26:38,0.5249,-0.4275,0.6653,0.0077,Rest
23:26:40,0.5646,-0.4502,0.6931,0.0069,Rest
23:26:42,0.5314,-0.4133,0.7392,0.0067,Rest
23:26:44,0.5014,-0.4657,0.6632,0.0082,Rest
23:26:46,0.4745,-0.3346,0.6515,0.0079,Rest
23:26:48,0.5602,-0.4899,0.6336,0.0072,Rest
23:26:50,0.4994,-0.3207,0.7049,0.0085,Rest
23:26:52,0.5312,-0.3852,0.6315,0.0074,Rest
23:26:54,0.5269,-0.4686,0.7389,0.0064,Rest
23:26:56,0.4249,-0.488,0.7173,0.0073,Rest
23:26:58,0.4187,-0.4639,0.6904,0.0066,Rest
23:27:00,0.5487,-0.3292,0.71,0.0096,Rest
23:27:02,0.5606,-0.5221,0.6918,0.0082,Rest
23:27:04,0.5157,-0.4387,0.6909,0.0088,Rest
23:27:06,0.4653,-0.351,0.7077,0.0087,Rest
23:27:08,0.4467,-0.4293,0.7117,0.0089,Rest
23:27:10,0.4746,-0.4113,0.6993,0.008,Rest
23:27:12,0.5367,-0.3814,0.7588,0.0084,Rest
23:27:14,0.5973,-0.3831,0.754,0.0094,Rest
23:27:16,0.5277,-0.3991,0.6771,0.0078,Rest
23:27:18,0.5049,-0.3479,0.7121,0.0066,Rest
23:27:20,0.4979,-0.3915,0.6046,0.0074,Rest
23:27:22,0.5211,-0.3912,0.7112,0.0081,Rest
23:27:24,0.6188,-0.2942,0.7203,0.0076,Rest
23:27:26,0.4803,-0.4028,0.7313,0.0082,Rest
23:27:28,0.5232,-0.408,0.658,0.0086,Rest
23:27:30,0.4287,-0.403,0.758,0.0081,Rest
23:27:32,0.5064,-0.4714,0.723,0.0073,Rest
23:27:34,0.4568,-0.3856,0.7156,0.0086,Rest
23:27:36,0.585,-0.3397,0.7862,0.0085,Rest
23:27:38,0.4794,-0.3789,0.6078,0.0072,Rest
23:27:40,0.4716,-0.427,0.632,0.0086,Rest
23:27:42,0.5029,-0.3907,0.6469,0.0071,Rest
23:27:44,0.4676,-0.4224,0.7502,0.0088,Rest
23:27:46,0.5403,-0.4684,0.7642,0.0082,Rest
23:27:48,0.5059,-0.2891,0.6712,0.0088,Rest
23:27:50,0.4809,-0.2936,0.7171,0.0066,Rest
23:27:52,0.587,-0.3651,0.7612,0.0101,Rest
23:27:54,0.4445,-0.3564,0.6938,0.0069,Rest
23:27:56,0.4837,-0.4142,0.674,0.0087,Rest
23:27:58,0.5222,-0.3896,0.7077,0.0078,Rest
23:28:00,0.5918,-0.4257,0.7972,0.0084,Rest
23:28:02,0.4297,-0.4106,0.6643,0.0069,Rest
23:28:04,0.4517,-0.3822,0.6982,0.008,Rest
23:28:06,0.5512,-0.4481,0.6545,0.009,Rest
23:28:08,0.4593,-0.3836,0.6426,0.0069,Rest
23:28:10,0.4404,-0.442,0.6769,0.0063,Rest
23:28:12,0.4156,-0.3551,0.6185,0.0066,Rest
23:28:14,0.5171,-0.4404,0.676,0.0091,Rest
23:28:16,0.4229,-0.3334,0.7029,0.0069,Rest
23:28:18,0.4562,-0.3593,0.6747,0.009,Rest
23:28:20,0.5031,-0.3978,0.7074,0.0073,Rest
23:28:22,0.4776,-0.4065,0.7087,0.0089,Rest
23:28:24,0.5054,-0.3726,0.7696,0.0073,Rest
23:28:26,0.4839,-0.4022,0.7122,0.0074,Rest
23:28:28,0.5523,-0.3941,0.7471,0.0075,Rest
23:28:30,0.4655,-0.4104,0.651,0.0081,Rest
23:28:32,0.5003,-0.3683,0.6735,0.0086,Rest
23:28:34,0.5152,-0.4659,0.6158,0.0094,Rest
23:28:36,0.4268,-0.415,0.7129,0.0088,Rest
23:28:38,0.533,-0.4373,0.6777,0.0059,Rest
23:28:40,0.5201,-0.4185,0.7925,0.0062,Rest
23:28:42,0.4501,-0.4291,0.6811,0.0084,Rest
23:28:44,0.577,-0.2953,0.7053,0.0094,Rest
23:28:46,0.5542,-0.4794,0.622,0.0074,Rest
23:28:48,0.4923,-0.3685,0.7247,0.0088,Rest
23:28:50,0.4697,-0.4421,0.7257,0.0087,Rest
23:28:52,0.5385,-0.4633,0.6538,0.0081,Rest
23:28:54,0.5198,-0.2987,0.7257,0.007,Rest
23:28:56,0.5402,-0.3863,0.7104,0.0064,Rest
